,age,fnlwgt,education num,capital gain,capital loss,hours per week,workclass,education,marital status,occupation,relationship,race,native country,income
231,41.0,130408.0,9.0,0.0,0.0,54872.0,4.0,11.0,6.0,12.0,3.0,2.0,39.0,0.0
232,25.0,159732.0,10.0,0.0,0.0,74088.0,4.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
233,33.0,110978.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,1.0,2.0,3.0,39.0,0.0
234,28.0,76714.0,15.0,0.0,0.0,166375.0,4.0,14.0,6.0,10.0,3.0,4.0,39.0,1.0
235,59.0,268700.0,9.0,0.0,0.0,64000.0,7.0,11.0,6.0,8.0,3.0,4.0,39.0,0.0
236,40.0,170525.0,10.0,0.0,0.0,54872.0,7.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
237,41.0,180138.0,13.0,0.0,0.0,125000.0,4.0,9.0,6.0,4.0,3.0,4.0,20.0,1.0
238,38.0,115076.0,14.0,0.0,0.0,343000.0,2.0,12.0,6.0,4.0,3.0,4.0,39.0,1.0
239,23.0,115458.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,14.0,3.0,4.0,39.0,0.0
240,40.0,347890.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,10.0,3.0,4.0,39.0,1.0
241,41.0,196001.0,9.0,0.0,0.0,8000.0,6.0,11.0,6.0,8.0,3.0,4.0,39.0,0.0
242,24.0,273905.0,12.0,0.0,0.0,125000.0,7.0,7.0,6.0,11.0,3.0,4.0,39.0,0.0
243,20.0,119156.0,10.0,0.0,0.0,8000.0,0.0,15.0,6.0,0.0,3.0,4.0,39.0,0.0
244,38.0,179488.0,10.0,0.0,1741.0,64000.0,4.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
245,56.0,203580.0,9.0,0.0,0.0,42875.0,4.0,11.0,6.0,1.0,3.0,4.0,0.0,0.0
246,58.0,236596.0,9.0,0.0,0.0,91125.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,1.0
247,32.0,183916.0,9.0,0.0,0.0,39304.0,4.0,11.0,6.0,8.0,3.0,4.0,39.0,0.0
248,40.0,207578.0,12.0,0.0,1977.0,216000.0,4.0,7.0,6.0,13.0,3.0,4.0,39.0,1.0
249,45.0,153141.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,0.0,0.0
250,41.0,112763.0,15.0,0.0,0.0,64000.0,4.0,14.0,6.0,10.0,3.0,4.0,39.0,1.0
251,42.0,390781.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,1.0,3.0,2.0,39.0,0.0
252,59.0,171328.0,6.0,0.0,0.0,27000.0,2.0,0.0,6.0,8.0,3.0,2.0,39.0,0.0
253,19.0,27382.0,10.0,0.0,0.0,64000.0,2.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
254,58.0,259014.0,10.0,0.0,0.0,8000.0,4.0,15.0,6.0,14.0,3.0,4.0,39.0,0.0
255,42.0,303044.0,9.0,0.0,0.0,64000.0,6.0,11.0,6.0,5.0,3.0,1.0,1.0,1.0
256,20.0,117789.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,8.0,3.0,4.0,39.0,0.0
257,32.0,172579.0,9.0,0.0,0.0,27000.0,4.0,11.0,5.0,8.0,3.0,4.0,39.0,0.0
258,45.0,187666.0,11.0,0.0,0.0,91125.0,4.0,8.0,6.0,4.0,3.0,4.0,39.0,0.0
259,50.0,204518.0,4.0,0.0,0.0,64000.0,4.0,5.0,6.0,1.0,3.0,4.0,39.0,0.0
260,36.0,150042.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,10.0,3.0,4.0,39.0,0.0
261,45.0,98092.0,9.0,0.0,0.0,216000.0,4.0,11.0,6.0,12.0,3.0,4.0,39.0,0.0
262,17.0,245918.0,7.0,0.0,0.0,1728.0,4.0,1.0,6.0,8.0,3.0,4.0,39.0,0.0
263,59.0,146013.0,10.0,4064.0,0.0,64000.0,4.0,15.0,6.0,12.0,3.0,4.0,39.0,0.0
264,26.0,378322.0,7.0,0.0,0.0,64000.0,4.0,1.0,6.0,1.0,3.0,4.0,39.0,0.0
265,37.0,257295.0,10.0,0.0,0.0,421875.0,5.0,15.0,6.0,4.0,3.0,1.0,37.0,1.0
266,19.0,218956.0,10.0,0.0,0.0,13824.0,0.0,15.0,6.0,0.0,3.0,4.0,2.0,0.0
267,64.0,21174.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,4.0,3.0,4.0,39.0,1.0
268,33.0,185480.0,13.0,0.0,0.0,91125.0,4.0,9.0,6.0,10.0,3.0,4.0,39.0,0.0
269,33.0,222205.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,1.0
270,61.0,69867.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,4.0,3.0,4.0,39.0,1.0
271,17.0,191260.0,5.0,1055.0,0.0,13824.0,4.0,6.0,6.0,8.0,3.0,4.0,39.0,0.0
272,50.0,30653.0,14.0,2407.0,0.0,941192.0,6.0,12.0,6.0,5.0,3.0,4.0,39.0,0.0
273,27.0,209109.0,14.0,0.0,0.0,42875.0,2.0,12.0,6.0,10.0,3.0,4.0,39.0,0.0
274,30.0,70377.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,10.0,3.0,4.0,39.0,0.0
275,43.0,477983.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,6.0,3.0,2.0,39.0,0.0
276,44.0,170924.0,10.0,7298.0,0.0,64000.0,4.0,15.0,6.0,1.0,3.0,4.0,39.0,1.0
277,35.0,190174.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,4.0,3.0,4.0,39.0,0.0
278,25.0,193787.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,13.0,3.0,4.0,39.0,0.0
279,24.0,279472.0,10.0,7298.0,0.0,110592.0,4.0,15.0,6.0,7.0,3.0,4.0,39.0,1.0
280,22.0,34918.0,13.0,0.0,0.0,3375.0,4.0,9.0,6.0,10.0,3.0,4.0,11.0,0.0
281,42.0,97688.0,10.0,5178.0,0.0,64000.0,2.0,15.0,6.0,1.0,3.0,4.0,39.0,1.0
282,34.0,175413.0,12.0,0.0,0.0,91125.0,4.0,7.0,6.0,12.0,3.0,2.0,39.0,0.0
283,60.0,173960.0,13.0,0.0,0.0,74088.0,4.0,9.0,6.0,10.0,3.0,4.0,39.0,0.0
284,21.0,205759.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,6.0,3.0,4.0,39.0,0.0
285,57.0,425161.0,14.0,15024.0,0.0,64000.0,1.0,12.0,6.0,12.0,3.0,4.0,39.0,1.0
286,41.0,220531.0,15.0,0.0,0.0,216000.0,4.0,14.0,6.0,10.0,3.0,4.0,39.0,1.0
287,50.0,176609.0,10.0,0.0,0.0,91125.0,4.0,15.0,6.0,8.0,3.0,4.0,39.0,0.0
288,25.0,371987.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,4.0,3.0,4.0,39.0,0.0
289,50.0,193884.0,4.0,0.0,0.0,64000.0,4.0,5.0,6.0,1.0,3.0,4.0,7.0,0.0
290,36.0,200352.0,13.0,0.0,0.0,91125.0,4.0,9.0,6.0,10.0,3.0,4.0,39.0,0.0
291,31.0,127595.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,10.0,3.0,4.0,39.0,0.0
292,29.0,220419.0,13.0,0.0,0.0,175616.0,2.0,9.0,6.0,11.0,3.0,4.0,39.0,0.0
293,21.0,231931.0,10.0,0.0,0.0,91125.0,4.0,15.0,6.0,12.0,3.0,4.0,39.0,0.0
294,27.0,248402.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,13.0,3.0,2.0,39.0,0.0
295,65.0,111095.0,9.0,0.0,0.0,4096.0,4.0,11.0,6.0,14.0,3.0,4.0,39.0,0.0
296,37.0,57424.0,13.0,0.0,0.0,216000.0,5.0,9.0,6.0,12.0,3.0,4.0,39.0,0.0
297,39.0,157443.0,14.0,3464.0,0.0,64000.0,0.0,12.0,6.0,0.0,3.0,1.0,0.0,0.0
298,24.0,278130.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
299,38.0,169469.0,9.0,0.0,0.0,512000.0,4.0,11.0,6.0,12.0,3.0,4.0,39.0,0.0
300,48.0,146268.0,13.0,7688.0,0.0,64000.0,4.0,9.0,6.0,1.0,3.0,4.0,39.0,1.0
301,21.0,153718.0,10.0,0.0,0.0,15625.0,4.0,15.0,6.0,8.0,3.0,1.0,39.0,0.0
302,31.0,217460.0,9.0,0.0,0.0,91125.0,4.0,11.0,6.0,14.0,3.0,4.0,39.0,1.0
303,55.0,238638.0,9.0,4386.0,0.0,64000.0,4.0,11.0,6.0,12.0,3.0,4.0,39.0,1.0
304,24.0,303296.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,1.0,3.0,1.0,25.0,0.0
305,43.0,173321.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
306,26.0,193945.0,12.0,0.0,0.0,91125.0,4.0,7.0,6.0,13.0,3.0,4.0,39.0,0.0
307,46.0,83082.0,12.0,0.0,0.0,35937.0,4.0,7.0,6.0,10.0,3.0,4.0,39.0,0.0
308,35.0,193815.0,12.0,0.0,0.0,64000.0,4.0,7.0,6.0,1.0,3.0,4.0,39.0,1.0
309,41.0,34987.0,10.0,0.0,0.0,157464.0,5.0,15.0,6.0,5.0,3.0,4.0,39.0,1.0
310,26.0,59306.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,12.0,3.0,4.0,39.0,0.0
311,34.0,142897.0,14.0,7298.0,0.0,42875.0,4.0,12.0,6.0,4.0,3.0,1.0,36.0,1.0
312,19.0,860348.0,10.0,0.0,0.0,15625.0,0.0,15.0,6.0,0.0,3.0,2.0,39.0,0.0
313,36.0,205607.0,13.0,0.0,0.0,64000.0,6.0,9.0,6.0,10.0,3.0,2.0,39.0,1.0
314,22.0,199698.0,10.0,0.0,0.0,3375.0,4.0,15.0,6.0,12.0,3.0,4.0,39.0,0.0
315,24.0,191954.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,7.0,3.0,4.0,39.0,0.0
316,77.0,138714.0,10.0,0.0,0.0,64000.0,6.0,15.0,6.0,12.0,3.0,4.0,39.0,0.0
317,22.0,399087.0,3.0,0.0,0.0,64000.0,4.0,4.0,6.0,7.0,2.0,4.0,26.0,0.0
318,29.0,423158.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,13.0,3.0,4.0,39.0,0.0
319,62.0,159841.0,9.0,0.0,0.0,13824.0,4.0,11.0,6.0,8.0,3.0,4.0,39.0,0.0
320,39.0,174308.0,9.0,0.0,0.0,64000.0,6.0,11.0,6.0,4.0,3.0,4.0,39.0,0.0
321,43.0,50356.0,10.0,0.0,1485.0,125000.0,4.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
322,35.0,186110.0,9.0,0.0,0.0,91125.0,4.0,11.0,6.0,14.0,3.0,4.0,39.0,0.0
323,29.0,200381.0,7.0,0.0,0.0,64000.0,4.0,1.0,6.0,4.0,3.0,4.0,39.0,0.0
324,76.0,174309.0,14.0,0.0,0.0,1000.0,6.0,12.0,6.0,1.0,3.0,4.0,39.0,0.0
325,63.0,78383.0,9.0,0.0,0.0,91125.0,6.0,11.0,6.0,5.0,3.0,4.0,39.0,0.0
326,23.0,211601.0,11.0,0.0,0.0,3375.0,0.0,8.0,6.0,0.0,3.0,2.0,39.0,0.0
327,43.0,187728.0,10.0,0.0,1887.0,125000.0,4.0,15.0,6.0,10.0,3.0,4.0,39.0,1.0
328,58.0,321171.0,9.0,0.0,0.0,64000.0,6.0,11.0,6.0,6.0,3.0,4.0,39.0,0.0
329,66.0,127921.0,9.0,2050.0,0.0,166375.0,4.0,11.0,6.0,14.0,3.0,4.0,39.0,0.0
330,41.0,206565.0,10.0,0.0,0.0,91125.0,4.0,15.0,6.0,1.0,3.0,2.0,39.0,0.0
331,26.0,224563.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,1.0,3.0,4.0,39.0,0.0
332,47.0,178686.0,11.0,0.0,0.0,64000.0,4.0,8.0,6.0,8.0,3.0,4.0,39.0,0.0
333,55.0,98545.0,6.0,0.0,0.0,64000.0,2.0,0.0,6.0,1.0,3.0,4.0,39.0,0.0
334,53.0,242606.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,14.0,3.0,4.0,39.0,0.0
335,17.0,270942.0,3.0,0.0,0.0,110592.0,4.0,4.0,6.0,8.0,2.0,4.0,26.0,0.0
336,30.0,94235.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,2.0,4.0,39.0,0.0
337,49.0,71195.0,14.0,0.0,0.0,216000.0,4.0,12.0,6.0,10.0,3.0,4.0,39.0,0.0
338,19.0,104112.0,9.0,0.0,0.0,27000.0,4.0,11.0,6.0,12.0,3.0,2.0,14.0,0.0
339,45.0,261192.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,8.0,3.0,2.0,39.0,0.0
340,26.0,94936.0,12.0,0.0,0.0,64000.0,4.0,7.0,6.0,12.0,3.0,4.0,39.0,0.0
341,38.0,296478.0,11.0,7298.0,0.0,64000.0,4.0,8.0,6.0,1.0,3.0,4.0,39.0,1.0
342,36.0,119272.0,9.0,7298.0,0.0,64000.0,7.0,11.0,6.0,11.0,3.0,4.0,39.0,1.0
343,33.0,85043.0,9.0,0.0,0.0,8000.0,4.0,11.0,6.0,5.0,3.0,4.0,39.0,0.0
344,22.0,293364.0,10.0,0.0,0.0,64000.0,7.0,15.0,6.0,11.0,3.0,2.0,39.0,0.0
345,43.0,241895.0,13.0,0.0,0.0,74088.0,6.0,9.0,6.0,12.0,3.0,4.0,39.0,0.0
346,67.0,36135.0,7.0,0.0,0.0,512.0,0.0,1.0,6.0,0.0,3.0,4.0,39.0,0.0
347,30.0,151989.0,11.0,0.0,0.0,64000.0,0.0,8.0,6.0,0.0,3.0,4.0,39.0,0.0
348,56.0,101128.0,12.0,0.0,0.0,15625.0,4.0,7.0,3.0,8.0,3.0,4.0,20.0,0.0
349,31.0,156464.0,13.0,0.0,0.0,15625.0,4.0,9.0,6.0,10.0,3.0,4.0,39.0,0.0
350,33.0,117963.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,4.0,3.0,4.0,39.0,1.0
351,26.0,192262.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,8.0,3.0,4.0,39.0,0.0
352,33.0,111363.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,4.0,3.0,4.0,39.0,1.0
353,46.0,329752.0,7.0,0.0,0.0,27000.0,2.0,1.0,6.0,14.0,3.0,4.0,39.0,0.0
354,59.0,372020.0,13.0,0.0,0.0,64000.0,0.0,9.0,6.0,0.0,3.0,4.0,39.0,1.0
355,38.0,95432.0,9.0,0.0,0.0,64000.0,1.0,11.0,6.0,1.0,3.0,4.0,39.0,1.0
356,65.0,161400.0,7.0,0.0,0.0,64000.0,4.0,1.0,6.0,8.0,3.0,3.0,39.0,0.0
357,40.0,96129.0,11.0,0.0,0.0,64000.0,4.0,8.0,6.0,13.0,3.0,4.0,39.0,1.0
358,42.0,111949.0,9.0,0.0,0.0,42875.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
359,26.0,117125.0,5.0,0.0,0.0,64000.0,6.0,6.0,6.0,1.0,3.0,4.0,32.0,0.0
360,36.0,348022.0,6.0,0.0,0.0,13824.0,4.0,0.0,6.0,8.0,3.0,4.0,39.0,0.0
361,62.0,270092.0,14.0,0.0,0.0,64000.0,4.0,12.0,6.0,10.0,3.0,4.0,39.0,1.0
362,43.0,180609.0,13.0,0.0,0.0,91125.0,4.0,9.0,6.0,14.0,3.0,4.0,39.0,0.0
363,43.0,174575.0,13.0,0.0,1564.0,91125.0,4.0,9.0,6.0,4.0,3.0,4.0,39.0,1.0
364,22.0,410439.0,9.0,0.0,0.0,166375.0,4.0,11.0,3.0,12.0,3.0,4.0,39.0,0.0
365,28.0,92262.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
366,56.0,183081.0,10.0,0.0,0.0,91125.0,6.0,15.0,6.0,12.0,3.0,4.0,39.0,0.0
367,22.0,362589.0,12.0,0.0,0.0,3375.0,4.0,7.0,6.0,12.0,3.0,4.0,39.0,0.0
368,57.0,212448.0,13.0,0.0,0.0,91125.0,4.0,9.0,6.0,4.0,3.0,4.0,39.0,1.0
369,39.0,481060.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,12.0,3.0,4.0,39.0,0.0
370,26.0,185885.0,10.0,0.0,0.0,3375.0,1.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
371,17.0,89821.0,7.0,0.0,0.0,1000.0,4.0,1.0,6.0,8.0,3.0,4.0,39.0,0.0
372,40.0,184018.0,11.0,0.0,0.0,54872.0,7.0,8.0,6.0,7.0,3.0,4.0,39.0,1.0
373,45.0,256649.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,7.0,3.0,2.0,39.0,0.0
374,44.0,160323.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,2.0,39.0,0.0
375,20.0,350845.0,10.0,0.0,0.0,1000.0,2.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
376,33.0,267404.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
377,23.0,35633.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,12.0,3.0,4.0,39.0,0.0
378,46.0,80914.0,14.0,0.0,0.0,27000.0,6.0,12.0,6.0,4.0,3.0,4.0,39.0,0.0
379,38.0,172927.0,9.0,0.0,0.0,125000.0,4.0,11.0,6.0,12.0,3.0,4.0,39.0,0.0
380,54.0,174319.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,14.0,3.0,4.0,39.0,0.0
381,46.0,214955.0,3.0,0.0,2339.0,91125.0,4.0,4.0,6.0,1.0,3.0,4.0,39.0,0.0
382,25.0,344991.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
383,46.0,108699.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,12.0,3.0,4.0,39.0,0.0
384,36.0,117312.0,10.0,0.0,0.0,64000.0,2.0,15.0,6.0,14.0,3.0,4.0,39.0,0.0
385,23.0,396099.0,9.0,0.0,0.0,15625.0,4.0,11.0,6.0,8.0,3.0,4.0,39.0,0.0
386,29.0,134152.0,9.0,0.0,0.0,64000.0,4.0,11.0,5.0,7.0,3.0,4.0,39.0,0.0
387,44.0,162028.0,10.0,0.0,2415.0,216.0,4.0,15.0,6.0,1.0,3.0,4.0,39.0,1.0
388,19.0,25429.0,10.0,0.0,0.0,4096.0,4.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
389,19.0,232392.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,8.0,2.0,4.0,39.0,0.0
390,35.0,220098.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,8.0,3.0,4.0,39.0,1.0
391,27.0,301302.0,13.0,0.0,0.0,125000.0,4.0,9.0,6.0,1.0,3.0,4.0,39.0,0.0
392,46.0,277946.0,12.0,0.0,0.0,64000.0,6.0,7.0,5.0,1.0,3.0,4.0,39.0,0.0
393,34.0,98101.0,13.0,7688.0,0.0,91125.0,7.0,9.0,6.0,4.0,3.0,4.0,0.0,1.0
394,34.0,196164.0,9.0,0.0,0.0,42875.0,4.0,11.0,6.0,8.0,3.0,4.0,39.0,0.0
395,44.0,115562.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,13.0,3.0,4.0,39.0,0.0
396,45.0,96975.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,6.0,3.0,4.0,39.0,0.0
397,20.0,137300.0,9.0,0.0,0.0,42875.0,0.0,11.0,6.0,0.0,2.0,4.0,39.0,0.0
398,25.0,86872.0,13.0,0.0,0.0,166375.0,4.0,9.0,6.0,4.0,3.0,4.0,39.0,1.0
399,52.0,132178.0,13.0,0.0,0.0,125000.0,5.0,9.0,6.0,4.0,3.0,4.0,39.0,1.0
400,20.0,416103.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,6.0,3.0,4.0,39.0,0.0
401,28.0,108574.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,8.0,3.0,4.0,39.0,0.0
402,50.0,288353.0,13.0,0.0,0.0,64000.0,7.0,9.0,6.0,11.0,3.0,4.0,39.0,1.0
403,34.0,227689.0,11.0,0.0,0.0,262144.0,4.0,8.0,6.0,13.0,3.0,4.0,39.0,0.0
404,28.0,166481.0,4.0,0.0,2179.0,64000.0,4.0,5.0,6.0,6.0,3.0,3.0,33.0,0.0
405,41.0,445382.0,14.0,0.0,1977.0,274625.0,4.0,12.0,6.0,4.0,3.0,4.0,39.0,1.0
406,28.0,110145.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
407,46.0,317253.0,9.0,0.0,0.0,15625.0,6.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
408,28.0,123147.0,10.0,0.0,1887.0,64000.0,0.0,15.0,6.0,0.0,3.0,4.0,39.0,1.0
409,32.0,364657.0,10.0,0.0,0.0,125000.0,4.0,15.0,6.0,4.0,3.0,4.0,39.0,0.0
410,41.0,42346.0,10.0,0.0,0.0,13824.0,2.0,15.0,6.0,8.0,3.0,2.0,39.0,0.0
411,24.0,241951.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,6.0,3.0,2.0,39.0,0.0
412,33.0,118500.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,4.0,3.0,4.0,39.0,0.0
413,46.0,188386.0,16.0,15024.0,0.0,216000.0,4.0,10.0,6.0,4.0,3.0,4.0,39.0,1.0
414,31.0,1033222.0,10.0,0.0,0.0,64000.0,7.0,15.0,6.0,7.0,3.0,4.0,39.0,0.0
415,35.0,92440.0,8.0,0.0,0.0,125000.0,4.0,2.0,6.0,1.0,3.0,4.0,39.0,1.0
416,52.0,190762.0,2.0,0.0,0.0,64000.0,4.0,3.0,6.0,7.0,3.0,4.0,26.0,0.0
417,30.0,426017.0,7.0,0.0,0.0,6859.0,4.0,1.0,6.0,8.0,3.0,4.0,39.0,0.0
418,34.0,243867.0,7.0,0.0,0.0,64000.0,2.0,1.0,5.0,7.0,3.0,2.0,39.0,0.0
419,34.0,240283.0,9.0,0.0,0.0,64000.0,7.0,11.0,6.0,14.0,3.0,4.0,39.0,0.0
420,20.0,61777.0,10.0,0.0,0.0,27000.0,4.0,15.0,6.0,12.0,3.0,4.0,39.0,0.0
421,17.0,175024.0,7.0,2176.0,0.0,5832.0,4.0,1.0,6.0,6.0,3.0,4.0,39.0,0.0
422,32.0,92003.0,13.0,0.0,0.0,64000.0,7.0,9.0,6.0,4.0,3.0,4.0,39.0,1.0
423,29.0,188401.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,5.0,3.0,4.0,39.0,0.0
424,33.0,228528.0,6.0,0.0,0.0,42875.0,4.0,0.0,6.0,1.0,3.0,4.0,39.0,0.0
425,25.0,133373.0,9.0,0.0,0.0,216000.0,4.0,11.0,6.0,14.0,3.0,4.0,39.0,0.0
426,36.0,255191.0,14.0,0.0,1408.0,64000.0,1.0,12.0,6.0,10.0,3.0,4.0,39.0,0.0
427,23.0,204653.0,9.0,0.0,0.0,373248.0,4.0,11.0,6.0,6.0,3.0,4.0,6.0,0.0
428,63.0,222289.0,9.0,0.0,0.0,64000.0,5.0,11.0,6.0,4.0,3.0,4.0,39.0,1.0
429,47.0,287480.0,14.0,0.0,0.0,64000.0,2.0,12.0,6.0,10.0,3.0,4.0,39.0,0.0
430,80.0,107762.0,9.0,0.0,0.0,13824.0,0.0,11.0,6.0,0.0,3.0,4.0,39.0,0.0
431,17.0,202521.0,7.0,0.0,0.0,64000.0,0.0,1.0,6.0,0.0,3.0,4.0,39.0,0.0
432,40.0,204116.0,13.0,2174.0,0.0,64000.0,6.0,9.0,3.0,10.0,3.0,4.0,39.0,0.0
433,30.0,29662.0,12.0,0.0,0.0,15625.0,4.0,7.0,6.0,8.0,3.0,4.0,39.0,1.0
434,27.0,116358.0,10.0,0.0,1980.0,64000.0,4.0,15.0,6.0,1.0,3.0,1.0,30.0,0.0
435,33.0,208405.0,14.0,0.0,0.0,125000.0,4.0,12.0,6.0,10.0,3.0,4.0,39.0,1.0
436,34.0,284843.0,9.0,594.0,0.0,216000.0,2.0,11.0,6.0,5.0,3.0,2.0,39.0,0.0
437,34.0,117018.0,10.0,0.0,0.0,64000.0,2.0,15.0,6.0,11.0,3.0,4.0,39.0,0.0
438,23.0,81281.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
439,42.0,340148.0,10.0,0.0,0.0,64000.0,2.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
440,29.0,363425.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,10.0,3.0,4.0,39.0,0.0
441,45.0,45857.0,9.0,0.0,0.0,21952.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
442,24.0,191073.0,9.0,0.0,0.0,64000.0,1.0,11.0,6.0,2.0,3.0,4.0,39.0,0.0
443,44.0,116632.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,10.0,3.0,4.0,39.0,1.0
444,27.0,405855.0,5.0,0.0,0.0,64000.0,4.0,6.0,6.0,1.0,2.0,4.0,26.0,0.0
445,20.0,298227.0,10.0,0.0,0.0,42875.0,4.0,15.0,6.0,12.0,3.0,4.0,39.0,0.0
446,44.0,290521.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,4.0,3.0,2.0,39.0,0.0
447,51.0,56915.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,0.0,39.0,0.0
448,20.0,146538.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,7.0,3.0,4.0,39.0,0.0
449,17.0,258872.0,7.0,0.0,0.0,125.0,0.0,1.0,6.0,0.0,3.0,4.0,39.0,0.0
450,19.0,206399.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,7.0,3.0,2.0,39.0,0.0
451,45.0,197332.0,10.0,0.0,0.0,166375.0,5.0,15.0,6.0,1.0,3.0,4.0,39.0,1.0
452,60.0,245062.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,1.0
453,42.0,197583.0,12.0,0.0,0.0,64000.0,4.0,7.0,6.0,4.0,3.0,2.0,0.0,1.0
454,44.0,234885.0,9.0,0.0,0.0,64000.0,6.0,11.0,6.0,12.0,3.0,4.0,39.0,1.0
455,40.0,72887.0,11.0,0.0,0.0,64000.0,4.0,8.0,6.0,7.0,3.0,1.0,39.0,1.0
456,30.0,180374.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,4.0,3.0,4.0,39.0,0.0
457,38.0,351299.0,10.0,0.0,0.0,125000.0,4.0,15.0,6.0,14.0,3.0,2.0,39.0,0.0
458,23.0,54012.0,9.0,0.0,0.0,216000.0,4.0,11.0,6.0,14.0,3.0,4.0,39.0,0.0
459,32.0,115745.0,10.0,0.0,0.0,64000.0,0.0,15.0,6.0,0.0,3.0,4.0,39.0,0.0
460,44.0,116632.0,12.0,0.0,0.0,64000.0,4.0,7.0,6.0,5.0,3.0,4.0,39.0,0.0
461,54.0,288825.0,9.0,0.0,0.0,64000.0,2.0,11.0,6.0,14.0,3.0,2.0,39.0,0.0
